00:00||608743500||457841||0.00075241
00:01||608743500||457841||0.00075241
00:02||608874000||458217||0.00075241
00:03||608873000||458217||0.00075241
00:04||608999000||458216||0.00075241
00:05||608999500||458216||0.00075241
00:06||608999500||458216||0.00075241
00:07||609249500||458221||0.00075241
00:08||609252000||458593||0.00075241
00:09||609999500||458970||0.00075241
00:10||609999500||458970||0.00075241
00:11||609999500||458970||0.00075241
00:12||609999500||458970||0.00075241
00:13||609999500||458970||0.00075241
00:14||609999500||458970||0.00075241
00:15||609999500||458970||0.00075241
00:16||609999500||458970||0.00075241
00:17||609999500||458970||0.00075241
00:18||610999500||459721||0.00075241
00:19||610999500||459722||0.00075241
00:20||610999500||459722||0.00075241
00:21||610999500||459722||0.00075241
00:22||610999500||459722||0.00075241
00:23||610999500||459722||0.00075241
00:24||610999500||459722||0.00075241
00:25||610999500||459722||0.00075241
00:26||610999500||459721||0.00075241
00:27||611249000||460474||0.00075241
00:28||611999500||460474||0.00075241
00:29||612747500||460474||0.00075241
00:30||612747500||461039||0.00075241
00:31||612998500||461226||0.00075241
00:32||612998500||461226||0.00075241
00:33||612999000||461227||0.00075241
00:34||613252500||461227||0.00075241
00:35||613497000||461227||0.00075241
00:36||613497500||461227||0.00075241
00:37||613497500||461227||0.00075241
00:38||613123500||461600||0.00075241
00:39||612500000||461036||0.00075241
00:40||612750000||461036||0.00075241
00:41||612999000||461225||0.00075241
00:42||613499000||461976||0.00075241
00:43||613498000||461976||0.00075241
00:44||613498000||461975||0.00075241
00:45||614252000||461983||0.00075241
00:46||614750000||462355||0.00075241
00:47||615502000||463484||0.00075241
00:48||615499500||463480||0.00075241
00:49||614625000||462167||0.00075241
00:50||614623500||462730||0.00075241
00:51||614377500||462171||0.00075241
00:52||614328000||462354||0.00075241
00:53||614395500||462354||0.00075241
00:54||614262500||462354||0.00075241
00:55||614260500||462175||0.00075241
00:56||614260500||462175||0.00075241
00:57||614260500||462176||0.00075241
00:58||614260500||462176||0.00075241
00:59||614260500||462173||0.00075241
01:00||614257500||462173||0.00075241
01:01||614255500||462173||0.00075241
01:02||614255500||462173||0.00075241
01:03||613061000||462171||0.00075241
01:04||612989000||460488||0.00075241
01:05||612989000||460488||0.00075241
01:06||612989000||460488||0.00075241
01:07||613250000||461979||0.00075241
01:08||613254000||461979||0.00075241
01:09||613255000||461979||0.00075241
01:10||613997500||461978||0.00075241
01:11||613256000||460860||0.00075241
01:12||613254500||461978||0.00075241
01:13||613209500||461978||0.00075241
01:14||613165500||461978||0.00075241
01:15||611551000||460852||0.00075241
01:16||611490000||460852||0.00075241
01:17||611505000||460474||0.00075241
01:18||612237500||461203||0.00075241
01:19||612277000||461203||0.00075241
01:20||612358000||461203||0.00075241
01:21||612484000||461829||0.00075241
01:22||613497500||461829||0.00075241
01:23||612750000||461603||0.00075241
01:24||612479500||461194||0.00075241
01:25||612200000||461148||0.00075241
01:26||612129500||461148||0.00075241
01:27||612102000||461020||0.00075241
01:28||612607500||461020||0.00075241
01:29||611754000||461020||0.00075241
01:30||611754000||461020||0.00075241
01:31||611805000||460104||0.00075241
01:32||611997500||460104||0.00075241
01:33||611997500||460104||0.00075241
01:34||612849000||461753||0.00075241
01:35||612849500||461753||0.00075241
01:36||612832500||461751||0.00075241
01:37||613629500||461700||0.00075241
01:38||613629500||461699||0.00075241
01:39||613629500||461701||0.00075241
01:40||614013500||462348||0.00075241
01:41||613815000||461979||0.00075241
01:42||613997500||461978||0.00075241
01:43||613997500||461978||0.00075241
01:44||613814000||461978||0.00075241
01:45||613997500||461978||0.00075241
01:46||613997500||461978||0.00075241
01:47||613656000||461977||0.00075241
01:48||612488500||461699||0.00075241
01:49||612000000||461699||0.00075241
01:50||612000000||461699||0.00075241
01:51||611999500||460475||0.00075241
01:52||611999500||460475||0.00075241
01:53||611999500||460475||0.00075241
01:54||611999500||460474||0.00075241
01:55||611999500||460474||0.00075241
01:56||611999500||460474||0.00075241
01:57||611999500||460474||0.00075241
01:58||611999500||460474||0.00075241
01:59||611999500||460474||0.00075241
02:00||611999500||460474||0.00075241
02:01||611999500||460474||0.00075241
02:02||612250000||460474||0.00075241
02:03||612250000||460474||0.00075241
02:04||612250000||460474||0.00075241
02:05||612500000||460476||0.00075241
02:06||612500000||460476||0.00075241
02:07||612506000||460476||0.00075241
02:08||612750000||460486||0.00075241
02:09||612751500||460486||0.00075241
02:10||612751500||460486||0.00075241
02:11||610900000||461225||0.00075241
02:12||610906000||458076||0.00075241
02:13||610902500||458076||0.00075241
02:14||610970000||458180||0.00075241
02:15||610954500||458216||0.00075241
02:16||610978000||458180||0.00075241
02:17||611450000||461156||0.00075241
02:18||613552500||461156||0.00075241
02:19||613552500||461156||0.00075241
02:20||613548000||461156||0.00075241
02:21||613528000||461156||0.00075241
02:22||613153000||461156||0.00075241
02:23||613147000||461156||0.00075241
02:24||612908500||458134||0.00075241
02:25||610918000||458134||0.00075241
02:26||610918000||458134||0.00075241
02:27||610918000||458134||0.00075241
02:28||610917500||460875||0.00075241
02:29||611266000||460875||0.00075241
02:30||611266000||460875||0.00075241
02:31||611272000||460875||0.00075241
02:32||611259000||460877||0.00075241
02:33||611751500||460877||0.00075241
02:34||611752500||460877||0.00075241
02:35||611755500||459732||0.00075241
02:36||611754000||459732||0.00075241
02:37||611758500||459732||0.00075241
02:38||611761000||459732||0.00075241
02:39||611761000||459732||0.00075241
02:40||611762500||459732||0.00075241
02:41||612717500||460877||0.00075241
02:42||612717500||460877||0.00075241
02:43||612717500||460877||0.00075241
02:44||612717500||460877||0.00075241
02:45||612717500||460878||0.00075241
02:46||612717500||460878||0.00075241
02:47||612451500||460477||0.00075241
02:48||612550000||460477||0.00075241
02:49||612550000||460626||0.00075241
02:50||612550000||460626||0.00075241
02:51||612550000||460626||0.00075241
02:52||612550000||460626||0.00075241
02:53||612550000||461150||0.00075241
02:54||612550000||461150||0.00075241
02:55||612550000||461150||0.00075241
02:56||612550000||461150||0.00075241
02:57||612550000||461150||0.00075241
02:58||612550000||461150||0.00075241
02:59||612298000||461150||0.00075241
03:00||612298000||461150||0.00075241
03:01||612298000||461150||0.00075241
03:02||612298000||461150||0.00075241
03:03||612645500||461150||0.00075241
03:04||612645500||461150||0.00075241
03:05||612645500||461150||0.00075241
03:06||612645500||461150||0.00075241
03:07||612645500||461150||0.00075241
03:08||613074500||461189||0.00075241
03:09||613074500||461189||0.00075241
03:10||613600000||461979||0.00075241
03:11||613600000||461979||0.00075241
03:12||613600000||461379||0.00075241
03:13||613600000||461379||0.00075241
03:14||613600000||461379||0.00075241
03:15||613573500||461379||0.00075241
03:16||613573500||461379||0.00075241
03:17||613573500||461379||0.00075241
03:18||613546500||461379||0.00075241
03:19||611550500||457089||0.00075241
03:20||609755000||457089||0.00075241
03:21||609994000||457098||0.00075241
03:22||610000000||457474||0.00075241
03:23||610001000||457481||0.00075241
03:24||610001500||457481||0.00075241
03:25||610001500||457484||0.00075241
03:26||610001500||451867||0.00075241
03:27||610000000||451867||0.00075241
03:28||606700000||451867||0.00075241
03:29||607000500||451867||0.00075241
03:30||607050000||459647||0.00075241
03:31||607950000||459647||0.00075241
03:32||608000000||459647||0.00075241
03:33||608950000||456110||0.00075241
03:34||608955000||456712||0.00075241
03:35||608956000||456712||0.00075241
03:36||608956000||456721||0.00075241
03:37||609400000||456722||0.00075241
03:38||609450000||457540||0.00075241
03:39||609460000||457540||0.00075241
03:40||609460000||457540||0.00075241
03:41||609435000||457540||0.00075241
03:42||609435000||457540||0.00075241
03:43||609435000||457540||0.00075241
03:44||610010000||457540||0.00075241
03:45||609960000||457540||0.00075241
03:46||609460000||457540||0.00075241
03:47||609460000||457540||0.00075241
03:48||608800000||456035||0.00075241
03:49||608900000||456788||0.00075241
03:50||608900000||456788||0.00075241
03:51||608350000||456788||0.00075241
03:52||608350000||456788||0.00075241
03:53||608050000||456788||0.00075241
03:54||608050000||456788||0.00075241
03:55||608050000||456788||0.00075241
03:56||608050000||456788||0.00075241
03:57||607605500||456788||0.00075241
03:58||607605500||456788||0.00075241
03:59||607611000||456788||0.00075241
04:00||607611000||456788||0.00075241
04:01||607611000||456788||0.00075241
04:02||607611000||456788||0.00075241
04:03||607611000||456788||0.00075241
04:04||607611000||456788||0.00075241
04:05||607611000||456788||0.00075241
04:06||607611000||456788||0.00075241
04:07||607661000||456788||0.00075241
04:08||607661000||456788||0.00075241
04:09||607661000||456788||0.00075241
04:10||607661000||456788||0.00075241
04:11||607661500||456788||0.00075241
04:12||607661500||456788||0.00075241
04:13||607661500||456788||0.00075241
04:14||607612500||456788||0.00075241
04:15||607567000||456788||0.00075241
04:16||607567000||456788||0.00075241
04:17||607444500||456788||0.00075241
04:18||606614500||456788||0.00075241
04:19||606750000||456788||0.00075241
04:20||606750000||456788||0.00075241
04:21||606750000||456788||0.00075241
04:22||606750000||456788||0.00075241
04:23||606750000||457465||0.00075241
04:24||606750000||457465||0.00075241
04:25||606750000||457465||0.00075241
04:26||606750000||457465||0.00075241
04:27||606750000||457465||0.00075241
04:28||606750000||457465||0.00075241
04:29||606750000||457465||0.00075241
04:30||606750000||455584||0.00075241
04:31||606750000||455584||0.00075241
04:32||606750500||455584||0.00075241
04:33||606750500||455584||0.00075241
04:34||606750500||455584||0.00075241
04:35||606750500||455584||0.00075241
04:36||606750500||455584||0.00075241
04:37||607000500||457841||0.00075241
04:38||607000500||457841||0.00075241
04:39||607000500||457841||0.00075241
04:40||607000500||457841||0.00075241
04:41||607000500||457841||0.00075241
04:42||607001000||457841||0.00075241
04:43||607001000||457841||0.00075241
04:44||606951000||457841||0.00075241
04:45||606951000||457841||0.00075241
04:46||606951000||455585||0.00075241
04:47||606951500||455585||0.00075241
04:48||606951500||455585||0.00075241
04:49||606951500||455585||0.00075241
04:50||606951500||455585||0.00075241
04:51||606951500||455585||0.00075241
04:52||607001500||457841||0.00075241
04:53||607002000||457841||0.00075241
04:54||607002000||457841||0.00075241
04:55||607252000||458217||0.00075241
04:56||607217000||458217||0.00075241
04:57||607217000||458165||0.00075241
04:58||607178000||458165||0.00075241
04:59||607178000||458165||0.00075241
05:00||607178000||458106||0.00075241
05:01||607178000||458106||0.00075241
05:02||607178000||458106||0.00075241
05:03||607178000||455587||0.00075241
05:04||607094500||455587||0.00075241
05:05||607175500||455587||0.00075241
05:06||607177000||455587||0.00075241
05:07||607177000||457980||0.00075241
05:08||607177000||457980||0.00075241
05:09||606624000||457980||0.00075241
05:10||606624000||457140||0.00075241
05:11||606624500||457140||0.00075241
05:12||606624500||457140||0.00075241
05:13||606674500||457140||0.00075241
05:14||607265000||455794||0.00075241
05:15||607265000||455794||0.00075241
05:16||607265500||455794||0.00075241
05:17||607265500||455794||0.00075241
05:18||607265500||455794||0.00075241
05:19||607265500||455794||0.00075241
05:20||607270000||455794||0.00075241
05:21||607270000||455794||0.00075241
05:22||607270500||455794||0.00075241
05:23||607280000||455794||0.00075241
05:24||607375000||455794||0.00075241
05:25||607875500||455794||0.00075241
05:26||609450000||458518||0.00075241
05:27||609921000||458518||0.00075241
05:28||609746500||458518||0.00075241
05:29||609694500||458518||0.00075241
05:30||609694500||458961||0.00075241
