00:00||472474500||356597||0.00075241
00:01||472474000||354391||0.00075241
00:02||472474500||356597||0.00075241
00:03||472570000||356597||0.00075241
00:04||472570000||356597||0.00075241
00:05||472570000||356597||0.00075241
00:06||472600000||356597||0.00075241
00:07||472600000||356597||0.00075241
00:08||475512000||356642||0.00075241
00:09||475416500||356642||0.00075241
00:10||475416500||356642||0.00075241
00:11||475416500||356642||0.00075241
00:12||475416500||356642||0.00075241
00:13||475416500||356642||0.00075241
00:14||475416500||356642||0.00075241
00:15||475327500||356642||0.00075241
00:16||474989000||356642||0.00075241
00:17||474907500||356642||0.00075241
00:18||474387000||356642||0.00075241
00:19||473817500||356642||0.00075241
00:20||477534500||358363||0.00075241
00:21||474025500||358363||0.00075241
00:22||473682500||358363||0.00075241
00:23||475332000||358363||0.00075241
00:24||474803500||358363||0.00075241
00:25||474419000||358363||0.00075241
00:26||474095500||358363||0.00075241
00:27||473789000||358363||0.00075241
00:28||473698500||358363||0.00075241
00:29||473434500||357467||0.00075241
00:30||473258000||357467||0.00075241
00:31||473107000||357467||0.00075241
00:32||475044000||355363||0.00075241
00:33||474682500||355363||0.00075241
00:34||474295000||355363||0.00075241
00:35||473199000||355363||0.00075241
00:36||473199000||355363||0.00075241
00:37||473997500||355363||0.00075241
00:38||473997500||355363||0.00075241
00:39||473997500||355363||0.00075241
00:40||473997500||355363||0.00075241
00:41||476302500||355363||0.00075241
00:42||475872000||355363||0.00075241
00:43||475585000||355363||0.00075241
00:44||475285500||355363||0.00075241
00:45||475086000||355363||0.00075241
00:46||474897000||355363||0.00075241
00:47||474739500||355363||0.00075241
00:48||473000000||354392||0.00075241
00:49||472918000||354392||0.00075241
00:50||472730000||354392||0.00075241
00:51||472406000||354391||0.00075241
00:52||472189500||354391||0.00075241
00:53||471986000||356097||0.00075241
00:54||471798500||356097||0.00075241
00:55||471658500||356097||0.00075241
00:56||471616500||356097||0.00075241
00:57||471616500||356097||0.00075241
00:58||471616500||356097||0.00075241
00:59||472373000||356868||0.00075241
01:00||472138500||356868||0.00075241
01:01||472091000||356868||0.00075241
01:02||472091000||356868||0.00075241
01:03||472091000||356868||0.00075241
01:04||472091000||356868||0.00075241
01:05||472091000||356868||0.00075241
01:06||472091000||356868||0.00075241
01:07||472091000||356868||0.00075241
01:08||472091000||356868||0.00075241
01:09||472091000||356868||0.00075241
01:10||472091000||356868||0.00075241
01:11||472091000||356868||0.00075241
01:12||472091000||356868||0.00075241
01:13||472091000||356868||0.00075241
01:14||472091000||356868||0.00075241
01:15||472091000||356868||0.00075241
01:16||472091000||356868||0.00075241
01:17||472653500||356868||0.00075241
01:18||472653500||356868||0.00075241
01:19||472653500||356868||0.00075241
01:20||472653500||356868||0.00075241
01:21||472653500||356868||0.00075241
01:22||472653500||356868||0.00075241
01:23||472653500||356868||0.00075241
01:24||472653500||356868||0.00075241
01:25||472653500||356868||0.00075241
01:26||472653500||356868||0.00075241
01:27||472653500||356868||0.00075241
01:28||472653500||356868||0.00075241
01:29||472653500||356868||0.00075241
01:30||472653500||356868||0.00075241
